order_id,amount,profit,quantity,category,sub_category,paymentmode,order_date,customername,state,city,first_name,last_name
B-26885,9024,730,4,Furniture,Tables,Credit Card,2024-02-20,Peter Castro,Texas,Dallas,Peter,Castro
B-26885,2468,418,4,Electronics,Laptops,Credit Card,2024-02-20,Peter Castro,Texas,Dallas,Peter,Castro
B-25703,9438,1801,4,Electronics,Electronic Games,COD,2023-04-19,Steven Acosta,Florida,Orlando,Steven,Acosta
B-25703,9438,1801,4,Electronics,Electronic Games,COD,2023-10-29,Lindsay Jackson,Texas,Austin,Lindsay,Jackson
B-25809,2685,379,18,Electronics,Phones,UPI,2022-03-08,Kelly Smith,Ohio,Cleveland,Kelly,Smith
B-25809,2685,379,18,Electronics,Phones,UPI,2022-12-08,Sabrina Hartman,Florida,Tampa,Sabrina,Hartman
B-25809,9916,4602,14,Furniture,Chairs,UPI,2022-03-08,Kelly Smith,Ohio,Cleveland,Kelly,Smith
B-25809,9916,4602,14,Furniture,Chairs,UPI,2022-12-08,Sabrina Hartman,Florida,Tampa,Sabrina,Hartman
B-25809,6184,50,14,Electronics,Electronic Games,Credit Card,2022-03-08,Kelly Smith,Ohio,Cleveland,Kelly,Smith
B-25809,6184,50,14,Electronics,Electronic Games,Credit Card,2022-12-08,Sabrina Hartman,Florida,Tampa,Sabrina,Hartman
B-25809,4548,2135,8,Office Supplies,Markers,Debit Card,2022-03-08,Kelly Smith,Ohio,Cleveland,Kelly,Smith
B-25809,4548,2135,8,Office Supplies,Markers,Debit Card,2022-12-08,Sabrina Hartman,Florida,Tampa,Sabrina,Hartman
B-25477,7195,1665,7,Office Supplies,Markers,COD,2024-07-27,Cynthia Smith,New York,Rochester,Cynthia,Smith
B-25477,7195,1665,7,Office Supplies,Markers,COD,2022-07-05,Olivia Dickerson,New York,Buffalo,Olivia,Dickerson
B-26018,3098,957,18,Furniture,Bookcases,COD,2024-07-04,Whitney Stout,Texas,Austin,Whitney,Stout
B-25329,5412,1192,18,Furniture,Tables,Credit Card,2024-02-28,Stephanie Flores,California,San Diego,Stephanie,Flores
B-25329,5412,1192,18,Furniture,Tables,Credit Card,2025-01-03,Gregory English,California,Los Angeles,Gregory,English
B-25182,1397,686,11,Furniture,Chairs,Credit Card,2021-12-07,Natalie Maxwell,New York,New York City,Natalie,Maxwell
B-25492,9279,552,14,Furniture,Chairs,EMI,2021-12-14,Tina Blake,New York,Buffalo,Tina,Blake
B-25492,9279,552,14,Furniture,Chairs,EMI,2020-11-30,Clarence Cooke,California,San Francisco,Clarence,Cooke
B-25492,2596,1003,19,Office Supplies,Paper,Credit Card,2021-12-14,Tina Blake,New York,Buffalo,Tina,Blake
B-25492,2596,1003,19,Office Supplies,Paper,Credit Card,2020-11-30,Clarence Cooke,California,San Francisco,Clarence,Cooke
B-25517,6732,911,19,Furniture,Bookcases,EMI,2021-12-29,Tamara Guzman,New York,Buffalo,Tamara,Guzman
B-25517,4495,1408,14,Office Supplies,Pens,EMI,2021-12-29,Tamara Guzman,New York,Buffalo,Tamara,Guzman
B-25200,9653,2471,6,Office Supplies,Paper,UPI,2024-07-08,Marissa Hartman,New York,Buffalo,Marissa,Hartman
B-26009,8945,1728,10,Furniture,Tables,UPI,2021-02-10,Sara Garcia,Illinois,Peoria,Sara,Garcia
B-26580,4007,201,13,Furniture,Bookcases,COD,2020-10-21,Kathryn Rogers,Ohio,Columbus,Kathryn,Rogers
B-26580,4007,201,13,Furniture,Bookcases,COD,2023-04-17,Kyle Dickson,Texas,Dallas,Kyle,Dickson
B-25679,810,231,18,Furniture,Bookcases,EMI,2020-10-21,Jacob Decker,Florida,Tampa,Jacob,Decker
B-26034,9789,2071,18,Furniture,Bookcases,Debit Card,2023-12-28,Aaron Johnson,New York,Rochester,Aaron,Johnson
B-26034,9229,4090,8,Electronics,Electronic Games,COD,2023-12-28,Aaron Johnson,New York,Rochester,Aaron,Johnson
B-25148,8141,3968,18,Office Supplies,Markers,Debit Card,2022-12-23,William Morse,New York,Rochester,William,Morse
B-25148,8141,3968,18,Office Supplies,Markers,Debit Card,2022-08-10,Carrie Smith,Illinois,Peoria,Carrie,Smith
B-25148,1067,251,14,Furniture,Sofas,EMI,2022-12-23,William Morse,New York,Rochester,William,Morse
B-25148,1067,251,14,Furniture,Sofas,EMI,2022-08-10,Carrie Smith,Illinois,Peoria,Carrie,Smith
B-25830,3839,1415,10,Office Supplies,Binders,UPI,2023-10-17,Vincent Roth,California,Los Angeles,Vincent,Roth
B-25830,3839,1415,10,Office Supplies,Binders,UPI,2022-02-28,Andrew Benson,Florida,Orlando,Andrew,Benson
B-25762,2858,482,13,Electronics,Electronic Games,COD,2024-05-24,Jason Wilson,Texas,Austin,Jason,Wilson
B-26794,2137,638,12,Furniture,Bookcases,Debit Card,2020-10-02,Colin Patterson,New York,New York City,Colin,Patterson
B-26794,2831,1289,12,Furniture,Chairs,Debit Card,2020-10-02,Colin Patterson,New York,New York City,Colin,Patterson
B-25011,3913,961,15,Furniture,Sofas,UPI,2024-02-10,Eric Bates,Ohio,Columbus,Eric,Bates
B-25011,3913,961,15,Furniture,Sofas,UPI,2021-02-06,Steven Keith,California,San Francisco,Steven,Keith
B-25515,4468,1940,9,Office Supplies,Paper,COD,2022-03-16,Seth Rodriguez,Florida,Tampa,Seth,Rodriguez
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2020-05-24,Lauren Jones,Ohio,Cincinnati,Lauren,Jones
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2025-02-16,Thomas Wallace,Texas,Dallas,Thomas,Wallace
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2021-11-16,Mr. Daniel Wilson,Ohio,Cincinnati,Mr.,Daniel Wilson
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2024-09-08,Julie Smith MD,New York,Rochester,Julie,Smith MD
B-25369,3760,1849,19,Furniture,Chairs,EMI,2020-05-24,Lauren Jones,Ohio,Cincinnati,Lauren,Jones
B-25369,3760,1849,19,Furniture,Chairs,EMI,2025-02-16,Thomas Wallace,Texas,Dallas,Thomas,Wallace
B-25369,3760,1849,19,Furniture,Chairs,EMI,2021-11-16,Mr. Daniel Wilson,Ohio,Cincinnati,Mr.,Daniel Wilson
B-25369,3760,1849,19,Furniture,Chairs,EMI,2024-09-08,Julie Smith MD,New York,Rochester,Julie,Smith MD
B-26222,8706,3099,14,Office Supplies,Pens,Credit Card,2022-06-29,Carol Mitchell,Illinois,Chicago,Carol,Mitchell
B-26222,4708,696,14,Electronics,Electronic Games,Credit Card,2022-06-29,Carol Mitchell,Illinois,Chicago,Carol,Mitchell
B-26222,8089,3132,17,Furniture,Chairs,COD,2022-06-29,Carol Mitchell,Illinois,Chicago,Carol,Mitchell
B-25316,5462,673,12,Electronics,Printers,Debit Card,2022-11-03,John Thompson,Texas,Austin,John,Thompson
B-25507,6392,444,18,Electronics,Electronic Games,Credit Card,2023-11-28,Debra Rodriguez,Florida,Tampa,Debra,Rodriguez
B-25846,8706,1724,3,Electronics,Electronic Games,Debit Card,2020-04-25,Erin Vasquez,Florida,Orlando,Erin,Vasquez
B-25763,2349,319,4,Office Supplies,Pens,UPI,2022-01-18,Clayton Lara,Florida,Miami,Clayton,Lara
B-25763,8220,3882,14,Furniture,Chairs,UPI,2022-01-18,Clayton Lara,Florida,Miami,Clayton,Lara
B-25763,2379,279,7,Furniture,Chairs,Debit Card,2022-01-18,Clayton Lara,Florida,Miami,Clayton,Lara
B-25763,7377,2049,4,Office Supplies,Markers,UPI,2022-01-18,Clayton Lara,Florida,Miami,Clayton,Lara
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-03-23,Tony Ray,Ohio,Cleveland,Tony,Ray
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-06-24,Steven Frey,Florida,Miami,Steven,Frey
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-12-23,Stephanie Leonard,New York,Buffalo,Stephanie,Leonard
B-25465,717,158,16,Furniture,Tables,Credit Card,2024-11-24,Crystal Chambers,New York,New York City,Crystal,Chambers
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-11-06,Robert White,Florida,Orlando,Robert,White
B-25465,717,158,16,Furniture,Tables,Credit Card,2023-10-24,Sylvia Barron,New York,Rochester,Sylvia,Barron
B-25465,508,177,17,Furniture,Sofas,UPI,2022-03-23,Tony Ray,Ohio,Cleveland,Tony,Ray
B-25465,508,177,17,Furniture,Sofas,UPI,2020-06-24,Steven Frey,Florida,Miami,Steven,Frey
B-25465,508,177,17,Furniture,Sofas,UPI,2022-12-23,Stephanie Leonard,New York,Buffalo,Stephanie,Leonard
B-25465,508,177,17,Furniture,Sofas,UPI,2024-11-24,Crystal Chambers,New York,New York City,Crystal,Chambers
B-25465,508,177,17,Furniture,Sofas,UPI,2020-11-06,Robert White,Florida,Orlando,Robert,White
B-25465,508,177,17,Furniture,Sofas,UPI,2023-10-24,Sylvia Barron,New York,Rochester,Sylvia,Barron
B-26352,9382,1085,3,Electronics,Printers,Debit Card,2023-07-18,Marcus Brown,Illinois,Chicago,Marcus,Brown
B-26352,9382,1085,3,Electronics,Printers,Debit Card,2022-05-16,Annette Pierce,New York,Rochester,Annette,Pierce
B-26352,4936,576,19,Furniture,Tables,COD,2023-07-18,Marcus Brown,Illinois,Chicago,Marcus,Brown
B-26352,4936,576,19,Furniture,Tables,COD,2022-05-16,Annette Pierce,New York,Rochester,Annette,Pierce
B-26528,2663,64,19,Furniture,Sofas,COD,2024-06-16,Donald Hernandez,California,San Francisco,Donald,Hernandez
B-26528,2663,64,19,Furniture,Sofas,COD,2021-10-23,Megan Davis,Ohio,Cleveland,Megan,Davis
B-26670,5151,1680,5,Electronics,Printers,EMI,2022-10-22,Robert Brooks,Texas,Houston,Robert,Brooks
B-25331,2514,95,8,Office Supplies,Pens,UPI,2023-07-17,Miguel Alvarez,New York,Rochester,Miguel,Alvarez
B-25832,6129,2976,2,Electronics,Laptops,EMI,2025-02-24,Jennifer Arnold,New York,New York City,Jennifer,Arnold
B-25832,4395,1663,3,Furniture,Bookcases,COD,2025-02-24,Jennifer Arnold,New York,New York City,Jennifer,Arnold
B-25897,5393,2642,8,Furniture,Chairs,UPI,2021-03-07,Jessica Blankenship,Ohio,Cincinnati,Jessica,Blankenship
B-25713,2280,509,8,Electronics,Phones,Credit Card,2021-01-03,Peggy Campos,New York,Buffalo,Peggy,Campos
B-25065,6596,1439,9,Office Supplies,Paper,Debit Card,2023-05-03,Craig Ortega,Ohio,Cincinnati,Craig,Ortega
B-25949,4510,1896,5,Office Supplies,Paper,EMI,2023-10-25,Johnny Simon,California,Los Angeles,Johnny,Simon
B-26033,6077,2378,18,Electronics,Phones,COD,2022-08-21,Keith Brooks,New York,New York City,Keith,Brooks
B-26017,5379,2510,17,Electronics,Printers,COD,2022-04-16,Jason Martinez,Ohio,Columbus,Jason,Martinez
B-26926,4629,1660,16,Office Supplies,Markers,EMI,2023-04-02,Steven Herrera,California,San Diego,Steven,Herrera
B-26258,2710,555,20,Electronics,Laptops,Debit Card,2024-10-21,Beverly Lamb,Illinois,Chicago,Beverly,Lamb
B-26258,3224,1018,14,Office Supplies,Binders,UPI,2024-10-21,Beverly Lamb,Illinois,Chicago,Beverly,Lamb
B-26240,8042,936,15,Office Supplies,Markers,EMI,2021-07-09,Michael Williams,Illinois,Springfield,Michael,Williams
B-26240,8042,936,15,Office Supplies,Markers,EMI,2022-04-08,Zachary Carpenter,California,Los Angeles,Zachary,Carpenter
B-26922,3957,151,10,Office Supplies,Binders,EMI,2022-04-30,Timothy Baker,Texas,Austin,Timothy,Baker
B-26894,8769,3178,16,Office Supplies,Markers,Debit Card,2023-01-20,Adam James,Illinois,Chicago,Adam,James
B-25330,2957,917,16,Office Supplies,Pens,Debit Card,2024-11-17,Katrina Wood,Illinois,Chicago,Katrina,Wood
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2022-04-23,James Murray,Texas,Dallas,James,Murray
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2025-02-18,Mr. Nathaniel Reeves,New York,Rochester,Mr.,Nathaniel Reeves
B-25228,6061,2121,19,Electronics,Laptops,EMI,2021-05-27,Jodi Wood,Ohio,Cleveland,Jodi,Wood
B-25228,6061,2121,19,Electronics,Laptops,EMI,2022-01-17,Dr. Thomas Peterson,California,San Diego,Dr.,Thomas Peterson
B-26457,5376,1928,7,Furniture,Tables,Credit Card,2025-01-15,Mario Hall,New York,New York City,Mario,Hall
B-25790,2792,1008,8,Electronics,Printers,COD,2021-02-14,Justin Rosales,Florida,Miami,Justin,Rosales
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2024-08-31,Autumn Lee,Ohio,Columbus,Autumn,Lee
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2022-12-26,Victoria Duran,Texas,Dallas,Victoria,Duran
B-25381,4220,945,13,Office Supplies,Markers,EMI,2024-03-21,Barry Garcia,Illinois,Springfield,Barry,Garcia
B-25381,4220,945,13,Office Supplies,Markers,EMI,2020-12-15,Dawn Webb,Illinois,Peoria,Dawn,Webb
B-25153,8526,1704,4,Office Supplies,Binders,Debit Card,2023-03-21,Patricia Sanford,Texas,Austin,Patricia,Sanford
B-26576,8218,1430,19,Furniture,Bookcases,Credit Card,2023-06-08,William Walters,California,San Francisco,William,Walters
B-26526,599,265,4,Electronics,Phones,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,Emma,Scott
B-26526,599,265,4,Electronics,Phones,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,Sabrina,Buckley
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,Emma,Scott
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,Sabrina,Buckley
B-25819,2589,605,11,Office Supplies,Pens,EMI,2023-11-02,Robert Rojas,California,San Francisco,Robert,Rojas
B-25819,2589,605,11,Office Supplies,Pens,EMI,2024-10-05,Eric Johnson,Ohio,Cleveland,Eric,Johnson
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-11-13,Heather Parker,Texas,Austin,Heather,Parker
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-12-28,Thomas Matthews,Illinois,Peoria,Thomas,Matthews
B-26820,5402,1666,12,Furniture,Bookcases,EMI,2025-02-26,Kimberly Beard,Ohio,Cleveland,Kimberly,Beard
B-25396,5165,885,16,Office Supplies,Pens,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,Lydia,Donovan
B-25396,4863,2394,4,Furniture,Bookcases,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,Lydia,Donovan
B-25529,1626,258,15,Office Supplies,Pens,EMI,2021-06-07,Edward Johnson,Florida,Orlando,Edward,Johnson
B-26501,8851,3962,7,Furniture,Tables,EMI,2020-09-26,Ricky Smith,Florida,Miami,Ricky,Smith
B-26910,9680,3295,9,Furniture,Tables,COD,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,Mr.,Ralph Garcia Jr.
B-26910,8468,3666,8,Office Supplies,Pens,UPI,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,Mr.,Ralph Garcia Jr.
B-26910,4441,314,14,Furniture,Chairs,Debit Card,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,Mr.,Ralph Garcia Jr.
B-25978,6622,2673,8,Furniture,Sofas,COD,2024-04-10,Malik Walker,New York,New York City,Malik,Walker
B-26537,3260,207,17,Furniture,Tables,UPI,2023-12-21,Tanya Walker,California,San Diego,Tanya,Walker
B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-05-02,Sherri Ferguson DVM,Texas,Austin,Sherri,Ferguson DVM
B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-11-21,Kristin Hart,California,San Francisco,Kristin,Hart
B-25237,5250,187,1,Office Supplies,Binders,COD,2022-03-17,Jim Johnson,Ohio,Cincinnati,Jim,Johnson
B-25237,5250,187,1,Office Supplies,Binders,COD,2023-05-14,David Hamilton,Texas,Houston,David,Hamilton
B-26122,4116,921,20,Office Supplies,Paper,UPI,2024-10-07,Michael Jimenez,California,Los Angeles,Michael,Jimenez
B-26122,4116,921,20,Office Supplies,Paper,UPI,2020-09-08,Angela Norman,Illinois,Springfield,Angela,Norman
B-25709,1109,418,15,Office Supplies,Paper,UPI,2021-08-19,Denise Mcdaniel,California,Los Angeles,Denise,Mcdaniel
B-26656,3573,562,7,Office Supplies,Pens,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,Michael,Rodriguez
B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-05-23,Matthew Huff,California,San Diego,Matthew,Huff
B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-04-18,Linda Little,Florida,Tampa,Linda,Little
B-26656,8055,661,10,Electronics,Phones,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,Michael,Rodriguez
B-26656,8055,661,10,Electronics,Phones,EMI,2020-05-23,Matthew Huff,California,San Diego,Matthew,Huff
B-26656,8055,661,10,Electronics,Phones,EMI,2020-04-18,Linda Little,Florida,Tampa,Linda,Little
B-25801,6829,2609,2,Electronics,Laptops,EMI,2022-06-04,Kerri Andrews,California,San Francisco,Kerri,Andrews
B-25801,6390,3089,12,Office Supplies,Paper,COD,2022-06-04,Kerri Andrews,California,San Francisco,Kerri,Andrews
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2022-11-16,Jeffrey Johnson III,California,San Francisco,Jeffrey,Johnson III
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2024-07-18,Daniel Dixon,California,San Diego,Daniel,Dixon
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2023-07-16,Tiffany Robinson,Florida,Miami,Tiffany,Robinson
B-26106,7952,3865,8,Furniture,Sofas,Debit Card,2020-08-10,Mr. Gregg Sawyer,Illinois,Peoria,Mr.,Gregg Sawyer
B-25789,3659,379,5,Furniture,Bookcases,UPI,2024-06-22,John Silva,California,Los Angeles,John,Silva
B-26292,4183,1159,4,Office Supplies,Pens,Debit Card,2020-07-13,Nathan Moss,Illinois,Springfield,Nathan,Moss
B-25895,7478,1381,11,Electronics,Phones,EMI,2024-04-16,Donald Medina,Texas,Houston,Donald,Medina
B-25813,702,238,9,Electronics,Phones,COD,2021-03-13,Charles Henderson,Florida,Tampa,Charles,Henderson
B-26863,4037,1494,15,Furniture,Chairs,EMI,2023-04-01,Brenda Davis,California,San Francisco,Brenda,Davis
B-25759,5014,2332,2,Furniture,Chairs,COD,2020-11-10,Leah Calderon,Illinois,Chicago,Leah,Calderon
B-26357,9879,4930,15,Electronics,Laptops,Debit Card,2023-06-08,Brandi Vasquez,New York,Rochester,Brandi,Vasquez
B-26819,8762,3502,1,Electronics,Phones,Debit Card,2021-08-17,Debra Richards,Florida,Tampa,Debra,Richards
B-25502,8490,800,1,Office Supplies,Pens,EMI,2020-05-24,Tammy Day,New York,New York City,Tammy,Day
B-25258,6951,164,10,Furniture,Sofas,UPI,2021-08-12,Sheila Clay,New York,Buffalo,Sheila,Clay
B-26878,1078,309,3,Electronics,Phones,Credit Card,2022-09-03,Nicholas Flores,Ohio,Cleveland,Nicholas,Flores
B-26878,1078,309,3,Electronics,Phones,Credit Card,2020-10-01,Jasmin Jones,Illinois,Chicago,Jasmin,Jones
B-25170,8560,2166,19,Office Supplies,Binders,EMI,2022-05-27,Matthew Gardner,Florida,Tampa,Matthew,Gardner
B-25170,1031,318,20,Electronics,Electronic Games,UPI,2022-05-27,Matthew Gardner,Florida,Tampa,Matthew,Gardner
B-26842,6402,2770,19,Office Supplies,Markers,Debit Card,2024-03-10,Joseph Perkins,Florida,Orlando,Joseph,Perkins
B-26842,6402,2770,19,Office Supplies,Markers,Debit Card,2023-10-05,Ashley Adams MD,Florida,Orlando,Ashley,Adams MD
B-26842,5916,1594,19,Electronics,Printers,Debit Card,2024-03-10,Joseph Perkins,Florida,Orlando,Joseph,Perkins
B-26842,5916,1594,19,Electronics,Printers,Debit Card,2023-10-05,Ashley Adams MD,Florida,Orlando,Ashley,Adams MD
B-26599,4015,1751,15,Furniture,Chairs,Debit Card,2022-08-28,Cheryl Stevens,California,San Francisco,Cheryl,Stevens
B-26599,4015,1751,15,Furniture,Chairs,Debit Card,2020-09-08,Jorge George,New York,New York City,Jorge,George
B-25705,9335,557,11,Electronics,Electronic Games,COD,2021-04-27,Ann Mooney,California,Los Angeles,Ann,Mooney
B-26366,4706,594,11,Office Supplies,Binders,COD,2021-08-21,James Mendoza,Ohio,Cleveland,James,Mendoza
B-26366,4706,594,11,Office Supplies,Binders,COD,2021-05-16,Kaitlin Garrison,Ohio,Columbus,Kaitlin,Garrison
B-26366,6584,371,6,Office Supplies,Markers,UPI,2021-08-21,James Mendoza,Ohio,Cleveland,James,Mendoza
B-26366,6584,371,6,Office Supplies,Markers,UPI,2021-05-16,Kaitlin Garrison,Ohio,Columbus,Kaitlin,Garrison
B-26116,6389,734,1,Furniture,Sofas,EMI,2022-01-15,Jeremy Jackson,Texas,Dallas,Jeremy,Jackson
B-26443,9869,4299,12,Electronics,Printers,Debit Card,2023-03-21,Dale Craig,California,San Diego,Dale,Craig
B-26443,9869,4299,12,Electronics,Printers,Debit Card,2023-12-28,Joseph Hooper,New York,Buffalo,Joseph,Hooper
B-25955,655,297,4,Office Supplies,Markers,Debit Card,2022-02-15,Alexander Adams,New York,Buffalo,Alexander,Adams
B-25955,655,297,4,Office Supplies,Markers,Debit Card,2023-11-30,Ashlee Mills,Florida,Orlando,Ashlee,Mills
B-26383,798,308,10,Electronics,Phones,Debit Card,2023-01-12,Brittany Jenkins,New York,Buffalo,Brittany,Jenkins
B-26383,798,308,10,Electronics,Phones,Debit Card,2023-05-19,Eddie Gonzales,Ohio,Cleveland,Eddie,Gonzales
B-26383,7967,2504,13,Electronics,Printers,EMI,2023-01-12,Brittany Jenkins,New York,Buffalo,Brittany,Jenkins
B-26383,7967,2504,13,Electronics,Printers,EMI,2023-05-19,Eddie Gonzales,Ohio,Cleveland,Eddie,Gonzales
B-26999,3756,1318,5,Furniture,Tables,UPI,2024-02-19,Edward Valencia,Florida,Miami,Edward,Valencia
B-26712,5196,2477,1,Office Supplies,Markers,UPI,2021-12-01,Emma Bruce,Texas,Austin,Emma,Bruce
B-26712,6586,1794,19,Furniture,Bookcases,Debit Card,2021-12-01,Emma Bruce,Texas,Austin,Emma,Bruce
B-26066,6673,950,19,Office Supplies,Markers,EMI,2024-12-19,Carl Wade DDS,New York,Buffalo,Carl,Wade DDS
B-25996,714,232,14,Furniture,Tables,UPI,2023-01-18,Brandon Alvarado,Ohio,Columbus,Brandon,Alvarado
B-25996,714,232,14,Furniture,Tables,UPI,2020-12-23,Jennifer Clark,Texas,Austin,Jennifer,Clark
B-26924,1083,501,6,Office Supplies,Pens,COD,2021-02-28,David Johnson,Texas,Austin,David,Johnson
B-25541,2401,1163,10,Furniture,Bookcases,UPI,2023-05-04,April Marquez,Ohio,Cleveland,April,Marquez
B-25541,2401,1163,10,Furniture,Bookcases,UPI,2020-04-22,Joseph Guerrero,California,Los Angeles,Joseph,Guerrero
B-25541,2401,1163,10,Furniture,Bookcases,UPI,2021-08-13,Michael Hanson,New York,Rochester,Michael,Hanson
B-25541,1045,267,11,Electronics,Phones,Debit Card,2023-05-04,April Marquez,Ohio,Cleveland,April,Marquez
B-25541,1045,267,11,Electronics,Phones,Debit Card,2020-04-22,Joseph Guerrero,California,Los Angeles,Joseph,Guerrero
B-25541,1045,267,11,Electronics,Phones,Debit Card,2021-08-13,Michael Hanson,New York,Rochester,Michael,Hanson
B-25196,7806,1127,1,Office Supplies,Markers,Credit Card,2023-07-20,William Hill,Texas,Dallas,William,Hill
B-25855,5263,1743,19,Furniture,Sofas,Credit Card,2022-08-28,Kelsey Huber,Florida,Miami,Kelsey,Huber
B-25071,6147,2526,6,Office Supplies,Pens,Debit Card,2023-03-14,Hailey Chandler,Texas,Dallas,Hailey,Chandler
B-26159,7484,2871,15,Electronics,Phones,UPI,2023-11-07,Cheyenne Rose,Florida,Orlando,Cheyenne,Rose
B-26159,7484,2871,15,Electronics,Phones,UPI,2024-04-16,Richard Petersen,Illinois,Chicago,Richard,Petersen
B-26159,7700,2712,1,Furniture,Sofas,Credit Card,2023-11-07,Cheyenne Rose,Florida,Orlando,Cheyenne,Rose
B-26159,7700,2712,1,Furniture,Sofas,Credit Card,2024-04-16,Richard Petersen,Illinois,Chicago,Richard,Petersen
B-26228,8537,3586,13,Office Supplies,Markers,UPI,2022-09-16,Kathryn Gray,New York,Rochester,Kathryn,Gray
B-25888,8858,3394,6,Furniture,Chairs,COD,2024-10-31,Victor Collins,California,San Diego,Victor,Collins
B-25574,5313,2037,7,Electronics,Printers,Debit Card,2024-11-25,Jason Hernandez,California,San Francisco,Jason,Hernandez
B-25574,5313,2037,7,Electronics,Printers,Debit Card,2021-10-29,Jacob Torres,Texas,Houston,Jacob,Torres
B-26938,3281,471,7,Furniture,Sofas,EMI,2023-12-27,Erin Hernandez,California,Los Angeles,Erin,Hernandez
B-26938,3281,471,7,Furniture,Sofas,EMI,2023-06-25,Jacob Guzman,Illinois,Peoria,Jacob,Guzman
B-26379,8681,2458,9,Office Supplies,Pens,Credit Card,2020-09-01,Mike Armstrong,New York,New York City,Mike,Armstrong
B-26623,6195,1556,18,Furniture,Sofas,EMI,2025-02-01,Cindy Rowland,Illinois,Springfield,Cindy,Rowland
B-25566,3877,481,16,Furniture,Chairs,Debit Card,2023-07-22,Kenneth Matthews,New York,Rochester,Kenneth,Matthews
B-25566,3877,481,16,Furniture,Chairs,Debit Card,2022-02-04,Susan Valdez,New York,New York City,Susan,Valdez
B-26740,9369,3297,6,Electronics,Printers,Debit Card,2023-09-27,Stephanie Manning,Florida,Orlando,Stephanie,Manning
B-26740,9369,3297,6,Electronics,Printers,Debit Card,2025-01-30,Logan Galloway,New York,New York City,Logan,Galloway
B-26740,8680,4068,20,Electronics,Printers,Credit Card,2023-09-27,Stephanie Manning,Florida,Orlando,Stephanie,Manning
B-26740,8680,4068,20,Electronics,Printers,Credit Card,2025-01-30,Logan Galloway,New York,New York City,Logan,Galloway
B-26740,3067,1475,8,Electronics,Laptops,UPI,2023-09-27,Stephanie Manning,Florida,Orlando,Stephanie,Manning
B-26740,3067,1475,8,Electronics,Laptops,UPI,2025-01-30,Logan Galloway,New York,New York City,Logan,Galloway
B-25024,9002,4197,2,Office Supplies,Markers,EMI,2025-01-15,Christopher Stone,Ohio,Cincinnati,Christopher,Stone
B-25024,9002,4197,2,Office Supplies,Markers,EMI,2021-03-28,Megan Pitts,Ohio,Columbus,Megan,Pitts
B-26367,7105,2782,19,Office Supplies,Pens,COD,2021-12-25,Richard Gardner,Ohio,Columbus,Richard,Gardner
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2023-02-03,Samuel Moore,Ohio,Columbus,Samuel,Moore
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2023-04-28,Robert Stokes,Florida,Orlando,Robert,Stokes
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2024-11-22,Danielle Ramirez,California,San Francisco,Danielle,Ramirez
B-26353,6304,766,14,Furniture,Tables,EMI,2023-02-03,Samuel Moore,Ohio,Columbus,Samuel,Moore
B-26353,6304,766,14,Furniture,Tables,EMI,2023-04-28,Robert Stokes,Florida,Orlando,Robert,Stokes
B-26353,6304,766,14,Furniture,Tables,EMI,2024-11-22,Danielle Ramirez,California,San Francisco,Danielle,Ramirez
B-25742,9565,1691,3,Office Supplies,Paper,Debit Card,2024-07-02,Taylor White,Illinois,Springfield,Taylor,White
B-25742,8245,324,11,Office Supplies,Paper,EMI,2024-07-02,Taylor White,Illinois,Springfield,Taylor,White
